ID Khách hàng,Họ và tên,Tuổi,Số điện thoại,Quận,Phường,Địa chỉ chi tiết,Email,Ngày sinh,Lịch sử mua hàng,Tần suất mua hàng,Tổng doanh thu,Tổng lợi nhuận,Đánh giá,Số lượt đánh giá,Tham gia KM
1586,Hoàng Quang Như,57,0983919166,Quận 7,Bình Thuận,40 Bùi Văn Cấm,hoang_quang_nhu_23021967@gmail.com,1967-02-23,"Acyclovir, Propranolol, Losartan, Trazodone",1,4455087.07,2854501,4.7,5,5
1587,Trần Mai Mai,19,0995850204,Huyện Nhà Bè,Xã Phú Xuân,19 Nguyễn Hữu Thọ,tran_mai_mai_14022005@gmail.com,2005-02-14,"Omeprazole, Azithromycin, Prednisolone, Galantamine",5,954787.49,581768,4.4,1,1
1588,Bùi Tú Lan,26,0956671766,Quận 7,Phú Thuận,92 Phú Thuận,bui_tu_lan_17031998@gmail.com,1998-03-17,"Meloxicam, Amoxicillin, Cetirizine",12,1896475.75,1389916,3.2,2,2
1589,Ngô Hải Hải,41,0993271868,Huyện Nhà Bè,Xã Hiệp Phước,7 Lê Văn Lương,ngo_hai_hai_09041983@gmail.com,1983-04-09,"Enalapril, Clopidogrel",12,624173.05,440611,4.0,1,0
1590,Trần Linh Như,47,0954736730,Quận 7,Tân Kiểng,68 Phạm Viết Chánh,tran_linh_nhu_05041977@gmail.com,1977-04-05,"Vitamin D, Ketorolac",9,309211.51,198242,5.0,1,0
1591,Ngô Đức Ngọc,59,0935651048,Quận 7,Tân Hưng,26 Chuyên Dùng,ngo_duc_ngoc_10081965@gmail.com,1965-08-10,Metformin,5,2054728.62,1565763,4.6,3,3
1592,Trần Tú Thị,73,0941386690,Huyện Nhà Bè,Xã Long Thới,31 Nội Bộ Khu Cán Bộ Công Nhân Viên Huyện,tran_tu_thi_01121951@gmail.com,1951-12-01,Ketorolac,12,4111599.2,2990172,3.0,2,2
1593,Bùi Bích Như,69,0959976008,Huyện Nhà Bè,Xã Long Thới,45 Chánh Hưng Nối Dài,bui_bich_nhu_15071955@gmail.com,1955-07-15,"Lisinopril, Metformin, Hydrochlorothiazide, Aripiprazole",7,1739070.72,1110997,4.0,1,1
1594,Lê Đức Thị,56,0999545716,Huyện Nhà Bè,Xã Hiệp Phước,80 Chánh Hưng Nối Dài,le_duc_thi_18091968@gmail.com,1968-09-18,"Cảm cúm, Prednisolone, Olanzapine, Silver sulfadiazine",8,1154478.19,881019,4.6,1,1
1595,Lê Như Thị,20,0901508358,Quận 7,Phú Thuận,2 Gò Ô Môi,le_nhu_thi_18082004@gmail.com,2004-08-18,"Metformin, Hydrocodone",2,2665003.85,1780369,3.6,3,3
1596,Trần Hà Đức,39,0928260836,Huyện Nhà Bè,Xã Hiệp Phước,96 Nội Bộ Khu Tái Định Cư Khu Vực Cầu Bà Sáu,tran_ha_duc_02071985@gmail.com,1985-07-02,Amlodipine,5,2251917.15,1628044,3.2,3,3
1597,Hoàng Phúc Văn,64,0995079825,Quận 7,Phú Mỹ,98 Bắc Nam,hoang_phuc_van_18061960@gmail.com,1960-06-18,"Prednisolone, Vitamin C",9,404178.24,285602,4.0,1,0
1598,Đỗ Đức Hải,23,0918214952,Quận 7,Phú Thuận,25 Bùi Bằng Đoàn,do_duc_hai_05052001@gmail.com,2001-05-05,"Aspirin, Quetiapine",10,853579.32,658797,3.6,1,1
1599,Trần Khánh Văn,34,0932086425,Huyện Nhà Bè,Xã Hiệp Phước,12 Đặng Nhữ Lâm,tran_khanh_van_27121990@gmail.com,1990-12-27,"Donepezil, Silver sulfadiazine, Ketorolac, Warfarin",4,1132937.95,810379,3.1,1,1
1600,Trần Hải Quang,20,0956094905,Huyện Nhà Bè,Xã Hiệp Phước,35 Long Thới,tran_hai_quang_25092004@gmail.com,2004-09-25,"Hydroxychloroquine, Tramadol, Metformin, Montelukast",5,1904712.22,1254122,3.9,2,2
1601,Hồ Tú Thị,80,0955305920,Quận 7,Tân Kiểng,2 Cầu Tân Thuận 22,ho_tu_thi_05121944@gmail.com,1944-12-05,Galantamine,1,3789818.04,2295723,3.1,2,2
1602,Lê Thành Đức,28,0945382991,Huyện Nhà Bè,Xã Hiệp Phước,27 Khu Trung Tâm Huyện,le_thanh_duc_05061996@gmail.com,1996-06-05,"Hydrochlorothiazide, Citalopram, Finasteride",6,963689.64,619961,4.4,1,1
1603,Hoàng Khánh Ngọc,33,0944880111,Huyện Nhà Bè,Xã Phước Lộc,94 Nguyễn Hữu Thọ,hoang_khanh_ngoc_24041991@gmail.com,1991-04-24,Levothyroxine,8,3465599.2,2420477,3.7,4,4
1604,Bùi An Văn,71,0905958717,Quận 7,Bình Thuận,62 Phú Thuận,bui_an_van_15081953@gmail.com,1953-08-15,"Venlafaxine, Silver sulfadiazine, Prednisolone, Clindamycin",1,4636714.98,2834330,4.1,2,2
1605,Phạm Tâm Quang,48,0985000606,Huyện Nhà Bè,Xã Nhơn Đức,68 Phú Xuân,pham_tam_quang_09041976@gmail.com,1976-04-09,"Duloxetine, Hydroxychloroquine, Prednisolone",1,910887.34,640600,3.9,1,1
1606,Ngô Hải Hải,78,0968061720,Huyện Nhà Bè,Xã Long Thới,54 Đặng Nhữ Lâm,ngo_hai_hai_29011946@gmail.com,1946-01-29,"Albuterol, Thuốc ho, Doxycycline, Tramadol",1,3107780.63,2384622,3.5,2,2
1607,Ngô Đức Ngọc,59,0955667254,Quận 7,Tân Kiểng,91 Phạm Hữu Lầu,ngo_duc_ngoc_09041965@gmail.com,1965-04-09,Memantine,6,664831.31,446572,3.1,1,0
1608,Hoàng Như An,69,0979674371,Quận 7,Tân Kiểng,62 Chuyên Dùng,hoang_nhu_an_04041955@gmail.com,1955-04-04,"Lisinopril, Rifampin, Vitamin D",11,789270.18,597456,3.7,1,0
1609,Đỗ Tú Đức,77,0903752834,Huyện Nhà Bè,Xã Phước Kiển,89 Đào Sư Tích,do_tu_duc_10061947@gmail.com,1947-06-10,"Hydrochlorothiazide, Propranolol, Trazodone, Nystatin",2,3090607.23,1971966,3.6,1,1
1610,Bùi Ngọc Ngọc,64,0904966187,Huyện Nhà Bè,Xã Nhơn Đức,47 Lê Văn Lương,bui_ngoc_ngoc_17041960@gmail.com,1960-04-17,"Paracetamol, Simvastatin, Aripiprazole, Atorvastatin",12,3050314.41,2428740,3.3,2,2
1611,Hồ Khánh Mai,42,0962328158,Huyện Nhà Bè,Xã Phước Lộc,72 Liên Ấp 2-3,ho_khanh_mai_13021982@gmail.com,1982-02-13,"Nystatin, Gabapentin",6,4060110.66,2547689,3.5,5,5
1612,Bùi Như Thị,18,0956846252,Quận 7,Bình Thuận,83 Nguyễn Văn Quỳ,bui_nhu_thi_27042006@gmail.com,2006-04-27,"Atorvastatin, Prednisolone, Fentanyl",1,1559807.48,1064532,3.5,2,2
1613,Ngô Khánh Quang,32,0921545866,Huyện Nhà Bè,Xã Phú Xuân,61 Vạn Phát Hưng,ngo_khanh_quang_30111992@gmail.com,1992-11-30,"Atorvastatin, Silver sulfadiazine, Methadone, Montelukast",1,239674.02,188259,4.0,1,0
1614,Trần Hà Văn,30,0984144493,Huyện Nhà Bè,Xã Phú Xuân,24 Nhơn Đức,tran_ha_van_20021994@gmail.com,1994-02-20,"Omeprazole, Atomoxetine",3,779173.88,610903,3.5,1,1
1615,Lê Mai Đức,31,0997389523,Quận 7,Tân Phong,41 Đặng Đại Độ,le_mai_duc_06031993@gmail.com,1993-03-06,"Hydrocodone, Atomoxetine",4,3827947.06,2798136,4.2,5,5
1616,Bùi Bích Hải,41,0971341869,Quận 7,Tân Phú,30 Phú Thuận,bui_bich_hai_06031983@gmail.com,1983-03-06,"Carvedilol, Oxycodone, Methylphenidate, Telmisartan",5,3075661.86,2352756,3.9,4,4
1617,Trần Vĩ Như,54,0937891060,Quận 7,Bình Thuận,97 Rạch Dơ,tran_vi_nhu_20011970@gmail.com,1970-01-20,"Dexamethasone, Fluoxetine, Gabapentin, Fluoxetine",4,408095.79,247704,4.0,1,0
1618,Hồ Thị Như,36,0989361128,Quận 7,Tân Thuận Tây,92 Bắc Nam,ho_thi_nhu_12081988@gmail.com,1988-08-12,"Amphetamine, Aripiprazole, Citalopram",6,2253258.52,1427910,4.5,2,2
1619,Hồ Như Quang,19,0925813035,Quận 7,Tân Phú,97 Bertrand Russell,ho_nhu_quang_13112005@gmail.com,2005-11-13,Aspirin,4,4708862.12,2856448,4.3,5,5
1620,Lê Linh Văn,74,0967592472,Quận 7,Tân Phú,22 Nguyễn Văn Tiết,le_linh_van_18071950@gmail.com,1950-07-18,"Miconazole, Bupropion, Lithium, Isotretinoin",9,3735231.08,2746257,4.1,2,2
1621,Đỗ Tú Như,56,0923289663,Huyện Nhà Bè,Xã Phú Xuân,13 Phú Xuân,do_tu_nhu_21031968@gmail.com,1968-03-21,Tamsulosin,2,3706111.06,2746688,5.0,5,5
1622,Ngô Phúc Đức,44,0994483613,Quận 7,Tân Phong,33 Hưng Long,ngo_phuc_duc_18121980@gmail.com,1980-12-18,"Nystatin, Albuterol, Prednisolone, Citalopram",6,229031.02,168159,3.7,1,0
1623,Bùi Như Mai,36,0967647442,Quận 7,Tân Thuận Tây,49 Gò Ô Môi,bui_nhu_mai_26081988@gmail.com,1988-08-26,Tamsulosin,12,2593079.28,1911656,5.0,3,3
1624,Đỗ Văn Thị,45,0939757762,Quận 7,Tân Quy,18 Đường D4,do_van_thi_13081979@gmail.com,1979-08-13,"Isotretinoin, Clopidogrel, Prednisone",9,783034.68,598293,3.0,1,1
1625,Hoàng Ngọc Quang,70,0938050005,Quận 7,Tân Quy,76 Nguyễn Lương Bằng,hoang_ngoc_quang_16121954@gmail.com,1954-12-16,"Sildenafil, Ibuprofen, Bupropion",5,3474324.99,2339887,3.5,2,2
1626,Phạm Bảo Quang,31,0933795470,Huyện Nhà Bè,Xã Nhơn Đức,14 Bà Cả,pham_bao_quang_02031993@gmail.com,1993-03-02,"Ramipril, Metronidazole",2,716970.46,557628,3.6,1,1
1627,Nguyễn Vĩ Đức,43,0918530638,Quận 7,Bình Thuận,50 Bùi Văn Cấm,nguyen_vi_duc_11091981@gmail.com,1981-09-11,Ibuprofen,7,1107772.91,708957,3.6,1,1
1628,Trần Phúc Văn,29,0918222338,Huyện Nhà Bè,Xã Phước Kiển,63 Phú Xuân,tran_phuc_van_22081995@gmail.com,1995-08-22,"Nitroglycerin, Fluoxetine, Ramipril",7,1921536.86,1316343,3.7,2,2
1629,Lê Tú Lan,74,0954066370,Huyện Nhà Bè,Xã Hiệp Phước,66 Dương Cát Lợi,le_tu_lan_24081950@gmail.com,1950-08-24,"Ranitidine, Ketorolac, Vitamin D, Nystatin",12,4672184.45,2864099,3.5,2,2
1630,Đỗ Minh Quang,40,0933539441,Quận 7,Tân Quy,55 Phan Huy Thực,do_minh_quang_04051984@gmail.com,1984-05-04,"Clarithromycin, Metoprolol, Prednisone, Celecoxib",8,1560707.9,1145919,4.0,2,2
1631,Hoàng Đức Lan,80,0933327108,Huyện Nhà Bè,Xã Hiệp Phước,22 Long Thới - Nhơn Đức,hoang_duc_lan_07051944@gmail.com,1944-05-07,"Duloxetine, Omeprazole, Hydroxychloroquine",11,1511119.61,1097353,4.7,1,1
1632,Lê Minh Lan,20,0921722654,Quận 7,Tân Quy,62 Đào Trí,le_minh_lan_05082004@gmail.com,2004-08-05,"Lithium, Clarithromycin, Vitamin C",2,3521815.37,2129882,3.1,4,4
1633,Hồ Quang Mai,75,0905143974,Quận 7,Tân Quy,95 Nguyễn Phan Chánh,ho_quang_mai_18061949@gmail.com,1949-06-18,Lithium,4,123067.97,78571,3.2,1,0
1634,Trần Bảo Đức,32,0943436424,Quận 7,Tân Thuận Tây,44 Gò Ô Môi,tran_bao_duc_04081992@gmail.com,1992-08-04,"Miconazole, Aspirin, Metformin",10,1796309.83,1404428,4.0,2,2
1635,Hoàng Mai Ngọc,72,0922762290,Huyện Nhà Bè,Xã Phú Xuân,59 Nội Bộ Khu Tái Định Cư Khu Vực Cầu Bà Sáu,hoang_mai_ngoc_22071952@gmail.com,1952-07-22,"Carvedilol, Bupropion",12,3133232.26,1973706,4.3,1,1
1636,Trần Hà Ngọc,65,0902372477,Quận 7,Tân Quy,57 Phạm Viết Chánh,tran_ha_ngoc_26061959@gmail.com,1959-06-26,"Omeprazole, Fluoxetine",9,1107697.64,856518,4.3,1,0
1637,Đỗ Tú Như,37,0959652418,Huyện Nhà Bè,Xã Phước Kiển,35 Huỳnh Tấn Phát,do_tu_nhu_14041987@gmail.com,1987-04-14,"Ibuprofen, Ziprasidone",4,3497484.76,2740028,4.1,5,5
1638,Hồ Tú Lan,26,0938395694,Huyện Nhà Bè,Xã Phước Lộc,84 Đào Tông Nguyên,ho_tu_lan_04121998@gmail.com,1998-12-04,"Naproxen, Levofloxacin",8,2136730.88,1534860,4.9,3,3
1639,Phạm Minh Như,34,0989703242,Huyện Nhà Bè,Xã Nhơn Đức,36 Dương Cát Lợi,pham_minh_nhu_08111990@gmail.com,1990-11-08,"Montelukast, Acyclovir, Vitamin C",8,2711509.47,2129179,3.1,4,4
1640,Trần Hải Quang,72,0985853957,Huyện Nhà Bè,Xã Phú Xuân,41 Bà Cả,tran_hai_quang_27071952@gmail.com,1952-07-27,"Tamsulosin, Memantine, Levofloxacin, Aspirin",4,1859702.37,1418769,4.1,1,1
1641,Hoàng Vĩ An,62,0924811083,Quận 7,Phú Thuận,10 Nguyễn Tri Phương,hoang_vi_an_24041962@gmail.com,1962-04-24,"Hydroxychloroquine, Aspirin, Prednisone, Quetiapine",2,2547305.31,1572603,4.7,1,1
1642,Đỗ Bích Mai,62,0968805300,Huyện Nhà Bè,Xã Phú Xuân,27 Nội Bộ Khu Tái Định Cư KCN Hiệp Phước,do_bich_mai_26061962@gmail.com,1962-06-26,"Prednisolone, Acyclovir, Citalopram",11,2144532.91,1323874,4.8,1,1
1643,Ngô Khánh Quang,47,0962815214,Huyện Nhà Bè,Xã Phước Lộc,71 Long Thới - Nhơn Đức,ngo_khanh_quang_18101977@gmail.com,1977-10-18,"Venlafaxine, Vitamin D, Atenolol",4,1887969.04,1410158,4.4,2,2
1644,Nguyễn Tâm An,26,0965800921,Huyện Nhà Bè,Xã Nhơn Đức,5 Nguyễn Hữu Thọ,nguyen_tam_an_23101998@gmail.com,1998-10-23,"Venlafaxine, Hydrochlorothiazide, Celecoxib, Valacyclovir",1,2167207.9,1423791,4.5,2,2
1645,Bùi Hà Đức,26,0906520327,Quận 7,Tân Phong,27 Nguyễn Phan Chánh,bui_ha_duc_23071998@gmail.com,1998-07-23,"Montelukast, Quetiapine, Levothyroxine",11,2076227.29,1561290,3.8,3,3
1646,Lê Bích Văn,60,0932583385,Huyện Nhà Bè,Xã Phú Xuân,92 Đào Xuân Tích,le_bich_van_12071964@gmail.com,1964-07-12,"Sildenafil, Neomycin, Metoprolol, Losartan",1,3926417.13,2577833,3.3,5,5
1647,Nguyễn Quang Đức,49,0983737635,Quận 7,Tân Hưng,76 Đào Trí Nối dài,nguyen_quang_duc_06101975@gmail.com,1975-10-06,"Finasteride, Atomoxetine",1,2442999.72,1816551,3.2,3,3
1648,Ngô Thành Văn,53,0917333902,Huyện Nhà Bè,Xã Phước Lộc,9 Nhơn Đức,ngo_thanh_van_13101971@gmail.com,1971-10-13,"Duloxetine, Pregabalin, Carvedilol, Propranolol",3,2225400.92,1647871,3.2,3,3
1649,Hồ Tâm Mai,28,0956344480,Quận 7,Tân Thuận Đông,70 Bến Nghé,ho_tam_mai_05011996@gmail.com,1996-01-05,Albuterol,12,3040461.97,1881073,3.9,3,3
1650,Lê Khánh Quang,73,0963812584,Quận 7,Tân Hưng,92 Hưng Long,le_khanh_quang_04061951@gmail.com,1951-06-04,"Losartan, Levofloxacin",12,3476810.52,2264948,4.3,2,2
1651,Phạm Văn Như,30,0975362833,Huyện Nhà Bè,Xã Phước Kiển,59 Nội Bộ Khu Cán Bộ Công Nhân Viên Huyện,pham_van_nhu_07081994@gmail.com,1994-08-07,Finasteride,3,1710194.09,1205288,4.4,2,2
1652,Đỗ An Đức,68,0929981701,Quận 7,Tân Kiểng,79 Nguyễn Tri Phương,do_an_duc_04061956@gmail.com,1956-06-04,"Lisinopril, Albuterol, Oxycodone",8,3402115.24,2292552,4.6,2,2
1653,Nguyễn Đức Lan,52,0909328710,Quận 7,Phú Thuận,57 Đặng Đức Thuật,nguyen_duc_lan_28051972@gmail.com,1972-05-28,"Tamsulosin, Ziprasidone, Oxycodone, Gabapentin",6,3395646.66,2454959,4.0,4,4
1654,Lê Như Thị,80,0907458630,Huyện Nhà Bè,Xã Nhơn Đức,37 Bà Cả,le_nhu_thi_21071944@gmail.com,1944-07-21,"Citalopram, Neomycin, Aspirin",4,2539414.27,1907432,4.8,1,1
1655,Nguyễn Bích Hải,53,0955260547,Huyện Nhà Bè,Xã Phước Kiển,45 Lê Văn Lương,nguyen_bich_hai_10101971@gmail.com,1971-10-10,"Esomeprazole, Albuterol",3,3781627.23,2321231,3.2,4,4
1656,Ngô Khánh Quang,62,0937435067,Huyện Nhà Bè,Xã Long Thới,98 Nội Bộ Khu Tái Định Cư Khu Vực Cầu Bà Sáu,ngo_khanh_quang_04051962@gmail.com,1962-05-04,Levofloxacin,10,1370751.76,923358,4.4,1,0
1657,Vũ Vĩ An,60,0951765408,Huyện Nhà Bè,Xã Phước Kiển,49 Chánh Hưng Nối Dài,vu_vi_an_05031964@gmail.com,1964-03-05,"Citalopram, Neomycin, Vitamin C, Azithromycin",4,3875511.59,2855993,3.2,5,5
1658,Phạm Tâm Quang,63,0929521748,Huyện Nhà Bè,Xã Phước Lộc,96 Nội Bộ Khu Tái Định Cư Khu Vực Cầu Bà Sáu,pham_tam_quang_16111961@gmail.com,1961-11-16,"Lithium, Esomeprazole, Atorvastatin",2,1715561.34,1129082,4.6,1,1
1659,Đỗ Thị Thị,28,0941540451,Quận 7,Tân Hưng,69 Phan Khiêm Ích,do_thi_thi_08061996@gmail.com,1996-06-08,"Silver sulfadiazine, Celecoxib, Atomoxetine, Atorvastatin",9,3711510.92,2386704,3.1,4,4
1660,Đỗ Tú Quang,61,0929361535,Huyện Nhà Bè,Xã Phú Xuân,57 Liên Ấp 2-3,do_tu_quang_02061963@gmail.com,1963-06-02,"Hydroxychloroquine, Losartan, Duloxetine, Galantamine",1,1405753.27,868949,3.8,1,0
1661,Hoàng Quang Như,53,0954426771,Quận 7,Tân Phú,20 Bùi Bằng Đoàn,hoang_quang_nhu_12071971@gmail.com,1971-07-12,Nystatin,5,2546414.4,1993349,3.6,3,3
1662,Đỗ Bích Mai,41,0929672755,Huyện Nhà Bè,Xã Phú Xuân,94 Đào Xuân Tích,do_bich_mai_01031983@gmail.com,1983-03-01,"Citalopram, Ibuprofen",2,179343.81,130647,3.7,1,0
1663,Lê Bích Như,30,0916049182,Huyện Nhà Bè,Xã Long Thới,66 Long Thới,le_bich_nhu_12121994@gmail.com,1994-12-12,"Ramipril, Atorvastatin",11,1413257.7,925280,4.3,1,1
1664,Bùi Hà Đức,72,0917678220,Quận 7,Tân Quy,98 Đường D4,bui_ha_duc_20111952@gmail.com,1952-11-20,Cảm cúm,11,2853916.01,2020351,3.7,2,2
1665,Hồ Đức Lan,59,0987416723,Quận 7,Tân Kiểng,2 Phạm Văn Nghị,ho_duc_lan_20111965@gmail.com,1965-11-20,Atorvastatin,11,2746853.26,2063281,4.1,4,4
1666,Bùi Khánh An,71,0983645363,Huyện Nhà Bè,Xã Nhơn Đức,11 Chánh Hưng Nối Dài,bui_khanh_an_25031953@gmail.com,1953-03-25,"Ketorolac, Ziprasidone",7,1509323.43,968615,3.6,1,0
1667,Vũ Thành Văn,71,0974252376,Quận 7,Bình Thuận,61 Ô Đốc Tuyết,vu_thanh_van_02111953@gmail.com,1953-11-02,"Atenolol, Levofloxacin",5,2191715.61,1587337,3.1,1,1
1668,Bùi Phúc Thị,42,0943487624,Quận 7,Tân Thuận Đông,70 Đường D,bui_phuc_thi_19111982@gmail.com,1982-11-19,"Hydrochlorothiazide, Ciprofloxacin, Sildenafil",7,2790174.96,2210486,4.6,4,4
1669,Trần Ngọc Văn,41,0909890393,Quận 7,Bình Thuận,21 Đào Trí,tran_ngoc_van_27041983@gmail.com,1983-04-27,Fexofenadine,11,2363372.06,1818827,4.6,3,3
1670,Hồ Bích Đức,50,0978383846,Quận 7,Phú Mỹ,53 Phạm Thiều,ho_bich_duc_21091974@gmail.com,1974-09-21,"Nitroglycerin, Atorvastatin, Cảm cúm, Atomoxetine",7,742103.3,512309,4.1,1,1
1671,Hồ Thành Văn,66,0984854016,Huyện Nhà Bè,Xã Nhơn Đức,20 Liên Ấp 3-4,ho_thanh_van_03021958@gmail.com,1958-02-03,"Finasteride, Cảm cúm, Pregabalin",9,1119310.85,694927,4.9,1,0
1672,Phạm Mai Hải,68,0946464338,Huyện Nhà Bè,Xã Nhơn Đức,7 Vạn Phát Hưng,pham_mai_hai_14071956@gmail.com,1956-07-14,Memantine,8,988655.59,630150,3.1,1,0
1673,Phạm Đức Ngọc,52,0944234512,Huyện Nhà Bè,Xã Phước Lộc,52 Liên Ấp 3-4,pham_duc_ngoc_14011972@gmail.com,1972-01-14,"Pregabalin, Isotretinoin",8,2988339.03,2006467,3.7,4,4
1674,Ngô Quang Ngọc,25,0922032850,Huyện Nhà Bè,Xã Phước Kiển,12 Bà Cả,ngo_quang_ngoc_06071999@gmail.com,1999-07-06,"Ranitidine, Enalapril",12,1051202.52,769204,4.7,1,1
1675,Đỗ Tú Như,41,0955752991,Quận 7,Tân Quy,38 Đào Trí,do_tu_nhu_09091983@gmail.com,1983-09-09,Clindamycin,10,121568.94,73031,3.7,1,0
1676,Lê An Hải,49,0989518064,Huyện Nhà Bè,Xã Long Thới,95 Dương Cát Lợi,le_an_hai_18021975@gmail.com,1975-02-18,"Cetirizine, Miconazole, Metoprolol, Levothyroxine",6,1661912.5,1189319,3.7,2,2
1677,Lê Đức Quang,49,0972138236,Huyện Nhà Bè,Xã Long Thới,96 Nhơn Đức,le_duc_quang_06051975@gmail.com,1975-05-06,"Oxycodone, Atenolol, Vitamin D, Memantine",8,856763.82,674381,3.8,1,1
1678,Nguyễn Khánh Hải,27,0927703422,Huyện Nhà Bè,Xã Phước Kiển,11 Đặng Nhữ Lâm,nguyen_khanh_hai_11021997@gmail.com,1997-02-11,"Esomeprazole, Neomycin, Aripiprazole, Hydrochlorothiazide",1,113326.42,75091,3.3,1,0
1679,Đỗ Đức Hải,69,0992248599,Quận 7,Tân Thuận Đông,42 Phan Huy Thực,do_duc_hai_11101955@gmail.com,1955-10-11,Clindamycin,1,357152.52,276792,3.1,1,0
1680,Hồ Phúc Quang,36,0987357287,Huyện Nhà Bè,Xã Phú Xuân,35 Nội Bộ Khu Tái Định Cư KCN Hiệp Phước,ho_phuc_quang_23081988@gmail.com,1988-08-23,"Venlafaxine, Citalopram, Albuterol, Ciprofloxacin",9,3281105.37,2000592,3.2,4,4
1681,Lê Minh Lan,29,0979223553,Quận 7,Phú Mỹ,50 Ô Đốc Tuyết,le_minh_lan_03081995@gmail.com,1995-08-03,"Ketorolac, Prednisolone",1,2519325.69,1994867,3.8,3,3
1682,Lê Mai Đức,71,0997789120,Huyện Nhà Bè,Xã Hiệp Phước,46 Nhơn Đức,le_mai_duc_24021953@gmail.com,1953-02-24,Thuốc ho,2,1643037.99,1228236,3.1,1,1
1683,Nguyễn Thị Lan,22,0974934320,Quận 7,Tân Quy,14 Rạch Dơ,nguyen_thi_lan_30062002@gmail.com,2002-06-30,"Sildenafil, Memantine, Fentanyl, Carvedilol",10,3367195.44,2337930,4.3,4,4
1684,Hồ Tâm Mai,70,0979347178,Quận 7,Tân Hưng,18 Lâm Văn Bền,ho_tam_mai_12111954@gmail.com,1954-11-12,"Clindamycin, Prednisone, Diclofenac",10,3330700.02,2235269,3.6,2,2
1685,Vũ Tú Như,53,0936198245,Quận 7,Tân Phong,91 Bertrand Russell,vu_tu_nhu_10071971@gmail.com,1971-07-10,"Gabapentin, Losartan",4,2823469.36,2184844,3.6,4,4
1686,Đỗ Tâm Đức,41,0957244906,Quận 7,Tân Phú,22 Bến Nghé,do_tam_duc_11061983@gmail.com,1983-06-11,"Fluoxetine, Meloxicam, Acyclovir, Warfarin",8,2218779.01,1737368,4.1,3,3
1687,Lê Tú Mai,66,0987689633,Quận 7,Tân Hưng,26 Ô Đốc Tuyết,le_tu_mai_23021958@gmail.com,1958-02-23,"Ciprofloxacin, Propranolol, Fluoxetine",11,1556818.76,1015378,3.5,1,1
1688,Vũ Thành Văn,76,0952811160,Quận 7,Phú Thuận,84 Nguyễn Phan Chánh,vu_thanh_van_09111948@gmail.com,1948-11-09,Ciprofloxacin,6,4203920.83,2908171,3.1,2,2
1689,Hồ Ngọc Lan,46,0947675997,Huyện Nhà Bè,Xã Hiệp Phước,43 Liên Ấp 2-3,ho_ngoc_lan_07061978@gmail.com,1978-06-07,"Ketorolac, Lisinopril",4,1938830.53,1487061,5.0,2,2
1690,Hồ Khánh Ngọc,28,0956452539,Quận 7,Tân Quy,72 Phạm Thiều,ho_khanh_ngoc_20051996@gmail.com,1996-05-20,Ramipril,12,344618.95,259724,4.6,1,0
1691,Lê Hà Ngọc,68,0904930098,Huyện Nhà Bè,Xã Phước Kiển,55 Huỳnh Tấn Phát,le_ha_ngoc_11121956@gmail.com,1956-12-11,"Loratadine, Donepezil, Ciprofloxacin, Methadone",9,4107022.59,2556817,3.7,2,2
1692,Nguyễn Hà Hải,72,0918010908,Huyện Nhà Bè,Xã Hiệp Phước,61 Vạn Phát Hưng,nguyen_ha_hai_15051952@gmail.com,1952-05-15,Tramadol,3,2769342.51,1967891,4.3,1,1
1693,Phạm Văn Như,47,0942083218,Huyện Nhà Bè,Xã Long Thới,39 Nguyễn Hữu Thọ,pham_van_nhu_17021977@gmail.com,1977-02-17,"Rivastigmine, Acetaminophen",3,1190007.87,909083,3.6,1,1
1694,Phạm Linh Như,49,0988080833,Huyện Nhà Bè,Xã Nhơn Đức,71 Đào Sư Tích,pham_linh_nhu_27121975@gmail.com,1975-12-27,"Hydrocodone, Nystatin",2,2224873.77,1539200,3.3,3,3
1695,Nguyễn Hà Lan,30,0964336785,Quận 7,Tân Phú,1 Đào Trí Nối dài,nguyen_ha_lan_06061994@gmail.com,1994-06-06,"Amlodipine, Thuốc đau dạ dày, Oxycodone, Ibuprofen",8,2003161.44,1575181,4.3,3,3
1696,Lê Bích Như,62,0917421060,Quận 7,Bình Thuận,30 Đào Trí,le_bich_nhu_23071962@gmail.com,1962-07-23,"Naproxen, Benzoyl peroxide, Pregabalin, Azithromycin",3,4732053.03,2936611,4.1,2,2
1697,Vũ An Mai,57,0986118665,Quận 7,Tân Kiểng,23 Cao Triều Phát,vu_an_mai_26071967@gmail.com,1967-07-26,"Donepezil, Clarithromycin, Simvastatin",10,3572040.58,2163061,3.1,4,4
1698,Ngô Hải Thị,36,0901139945,Huyện Nhà Bè,Xã Hiệp Phước,34 Nhơn Đức,ngo_hai_thi_05121988@gmail.com,1988-12-05,"Venlafaxine, Metoprolol",3,2806974.99,1698132,4.1,3,3
1699,Phạm Mai Mai,51,0994606656,Huyện Nhà Bè,Xã Nhơn Đức,16 Nội Bộ Khu Tái Định Cư Phước Kiến Giai Đoạn I,pham_mai_mai_17061973@gmail.com,1973-06-17,"Metronidazole, Ziprasidone, Azithromycin",12,903310.08,556349,3.6,1,1
1700,Hồ Thành Văn,47,0941097468,Huyện Nhà Bè,Xã Nhơn Đức,88 Nhơn Đức,ho_thanh_van_02021977@gmail.com,1977-02-02,Amlodipine,8,2941653.14,2067175,3.5,4,4
